Year of Date Data,Month of Date Data,Additional Notes,Animals,Astronomical,Availability of Produce,Barometer Transcribed,Birds,Blooming,Conditions Data,Conditions Transcribed,Date Data,Date Transcribed,Dew,Digital Image Name,Exclude,Fahrenheit Temperature Transcribed,Fish/Aquatic,Flood,Fog,Freezing Temperature,Frost,Hail,Harvested,Ice,Insects/Arthropods,Jefferson Notes,Key,Leafing,Lightning,Location Data,Location Transcribed,Losing Leaves,Miscellaneous,Natural Phenomena,Observations,Observer,Planted,Plants,Rain,Reptiles/Amphibians,Seasonal,Sleet,Snow,Sunshine,Thunder,Time Data,Time Transcribed,Trees/Shrubs,Weather Events,Wind Direction Data,Wind Direction Transcribed,Barometer Data,Daily Reading Number,Fahrenheit Temperature Data,Hygrometer (De Luc),Hygrometer (Saussure),PTJ Access No.,Snow Depth,,,,,,,,,,
1807,January,,,,,,,,,,1/26/1807,,,5810_weather_020,,-13º.,,,,,,,,,,,MHi_41888_26_54,,,Cambridge, Mass.,Cambridge Mass,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,-13,,,41888.26,,,,,,,,,,
1809,February,,,,,,,,,,2/9/1809,,,5810_weather_033,,8º -0,,,,,,,,,,,MHi_41888_32_205,,,Bridgeport, Conn.,at Bridgeport Conncut,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,-8,,,41888.32,,,,,,,,,,
1809,February,,,,,,,,,,2/12/1809,,,5810_weather_033,,-18º,,,,,,,,,,,MHi_41888_32_215,,,Hartford, Conn.,at Hartford,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,-18,,,41888.32,,,,,,,,,,
1792,August,,,,,,,,,,8/1/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_03,,,Philadelphia, Pa.,Philadelphia,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/2/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_07,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/3/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_11,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/4/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_15,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/5/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_19,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/6/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_23,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/7/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_27,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,cloudy,c,8/8/1792,,,RWB300_47304,,74,,,,,,,,,,,RWB_47304_01_31,,,Philadelphia, Pa.,Philadelphia,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,74,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,cloudy,c,8/14/1792,,,RWB300_47304,,73,,,,,,,,,,,RWB_47304_01_55,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,73,,,47304.01,,,,,,,,,,
1792,July,,,,,,,,cloudy,c,7/28/1792,,,RWB300_47304,,70,,,,,,,,,,,RWB_47304_02_15,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,70,,,47304.02,,,,,,,,,,
1792,July,,,,,,,,cloudy,c,7/30/1792,,,RWB300_47304,,64,,,,,,,,,,,RWB_47304_02_23,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,64,,,47304.02,,,,,,,,,,
1804,January,,,,,,,,fair,f,1/27/1804,,,5810_weather_005,,-9º,,,,,,,,,,,MHi_41888_16_57,,,Hartford, Conn.,"at do. [i.e. ""ditto,"" meaning Hartford, Conn.]",,,,,unidentified,,,,,,,,,,,,,,,,,3,-9,,,41888.16,,,,,,,,,,
1792,August,,,,,,,,fair,f,8/9/1792,,,RWB300_47304,,75,,,,,,,,,,,RWB_47304_01_35,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,75,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,fair,f,8/10/1792,,,RWB300_47304,,75,,,,,,,,,,,RWB_47304_01_39,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,75,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,fair,f,8/11/1792,,,RWB300_47304,,76,,,,,,,,,,,RWB_47304_01_43,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,76,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,fair,f,8/12/1792,,,RWB300_47304,,79,,,,,,,,,,,RWB_47304_01_47,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,79,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,fair,f,8/13/1792,,,RWB300_47304,,70,,,,,,,,,,,RWB_47304_01_51,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,70,,,47304.01,,,,,,,,,,
1792,July,,,,,,,,fair,f,7/25/1792,,,RWB300_47304,,61,,,,,,,,,,,RWB_47304_02_04,,,Philadelphia, Pa.,Philadelphia,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,61,,,47304.02,,,,,,,,,,
1792,July,,,,,,,,fair,f,7/27/1792,,,RWB300_47304,,65,,,,,,,,,,,RWB_47304_02_11,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,65,,,47304.02,,,,,,,,,,
1792,July,,,,,,,,fair,f,7/31/1792,,,RWB300_47304,,64,,,,,,,,,,,RWB_47304_02_27,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,AM,,,,,,,3,64,,,47304.02,,,,,,,,,,
1807,January,,,,,,,,,,1/26/1807,,,5810_weather_020,,-20,,,,,,,,,,,MHi_41888_26_55,,,Burlington, Vt.,Burlington Vermt,,,,,unidentified,,,,,,,,,,AM,,,,,,,4,-20,,,41888.26,,,,,,,,,,
1809,February,,,,,,,,,,2/9/1809,,,5810_weather_033,,-17º,,,,,,,,,,,MHi_41888_32_206,,,Hartford, Conn.,Hartford,,,,,unidentified,,,,,,,,,,AM,,,,,,,4,-17,,,41888.32,,,,,,,,,,
1809,February,,,,,,,,,,2/12/1809,,,5810_weather_033,,-7,,,,,,,,,,,MHi_41888_32_216,,,Bridgeport, Conn.,at Bridgeport. Con.,,,,,unidentified,,,,,,,,,,AM,,,,,,,4,-18,,,41888.32,,,,,,,,,,
1792,August,,,,,,,,,,8/1/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_04,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/2/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_08,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/3/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_12,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/4/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_16,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/5/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_20,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/6/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_24,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,,,8/7/1792,,,RWB300_47304,,,,,,,,,,,,,RWB_47304_01_28,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,cloudy,c,8/10/1792,,,RWB300_47304,,89,,,,,,,,,,,RWB_47304_01_40,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,89,,,47304.01,,,,,,,,,,
1792,July,,,,,,,,cloudy,c,7/27/1792,,,RWB300_47304,,83,,,,,,,,,,,RWB_47304_02_12,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,83,,,47304.02,,,,,,,,,,
1792,August,,,,,,,,fair,f,8/8/1792,,,RWB300_47304,,90,,,,,,,,,,,RWB_47304_01_32,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,90,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,fair,f,8/9/1792,,,RWB300_47304,,88,,,,,,,,,,,RWB_47304_01_36,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,88,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,fair,f,8/11/1792,,,RWB300_47304,,91,,,,,,,,,,,RWB_47304_01_44,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,91,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,fair,f,8/12/1792,,,RWB300_47304,,89,,,,,,,,,,,RWB_47304_01_48,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,89,,,47304.01,,,,,,,,,,
1792,August,,,,,,,,fair,f,8/13/1792,,,RWB300_47304,,86,,,,,,,,,,,RWB_47304_01_52,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,86,,,47304.01,,,,,,,,,,
1792,July,,,,,,,,fair,f,7/26/1792,,,RWB300_47304,,82,,,,,,,,,,,RWB_47304_02_08,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,82,,,47304.02,,,,,,,,,,
1792,July,,,,,,,,fair,f,7/31/1792,,,RWB300_47304,,82,,,,,,,,,,,RWB_47304_02_28,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,82,,,47304.02,,,,,,,,,,
1792,July,,,,,,,,mist,m,7/30/1792,,,RWB300_47304,,71,,,,,,,,,,,RWB_47304_02_24,,,Philadelphia, Pa.,,,,,,unidentified,,,,,,,,,,PM,,,,,,,4,71,,,47304.02,,,,,,,,,,
1807,January,,,,,,,,,,1/26/1807,,,5810_weather_020,,-33º.,,,,,,,,,,,MHi_41888_26_56,,,Hallowell, Maine,at Hallowell,,,,,unidentified,,,,,,,,,,AM,,,,,,,5,-33,,,41888.26,,,,,,,,,,
1809,February,,,,,,,,,,2/9/1809,,,5810_weather_033,,-21 1/2,,,,,,,,,,,MHi_41888_32_207,,,7 miles from Hartford, Conn.,7 miles from Hartford Conn.,,,,,unidentified,,,,,,,,,,7:00:00 PM,7. P.M.,,,,,,5,-21.5,,,41888.32,,,,,,,,,,
1804,December,,,,,,,,cloudy,c,12/1/1804,Dec 1,,5810_weather_007,,56,,,,,,,,,,,MHi_41888_17_414,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,56,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,cloudy,c,12/7/1804,7,,5810_weather_007,,40,,,,,,,,,,,MHi_41888_17_426,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,40,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,cloudy,c,12/8/1804,8,,5810_weather_007,,36,,,,,,,,,,,MHi_41888_17_428,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,36,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,cloudy,c.,12/13/1804,13,,5810_weather_007,,27,,,,,,,,,,,MHi_41888_17_439,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,27,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,cloudy,c.,12/15/1804,15,,5810_weather_007,,31,,,,,,,,,,,MHi_41888_17_445,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,31,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,cloudy,c,12/19/1804,19,,5810_weather_007,,19,,,,,,,,,,,MHi_41888_17_453,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,19,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,cloudy,c,12/21/1804,21,,5810_weather_007,,28,,,,,,,,,,,MHi_41888_17_457,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,28,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,cloudy,c,12/23/1804,23,,5810_weather_007,,26,,,,,,,,,,,MHi_41888_17_461,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,26,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,cloudy,c.,12/26/1804,26,,5810_weather_007,,26,,,,,,,,,,,MHi_41888_17_467,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,26,,,41888.17,,,,,,,,,,
1805,January,,,,,,,,cloudy,c.,1/1/1805,1805. Jan. 1.,,5810_weather_009,,24,,,,,,,,,,,MHi_41888_20_01,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,24,,,41888.2,,,,,,,,,,
1805,January,,,,,,,,cloudy,c,1/8/1805,8,,5810_weather_009,,36,,,,,,,,,,,MHi_41888_20_20,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,36,,,41888.2,,,,,,,,,,
1805,January,,,,,,,,cloudy,c,1/13/1805,13,,5810_weather_009,,28,,,,,,,,,,,MHi_41888_20_32,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,28,,,41888.2,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/2/1804,2,,5810_weather_007,,36,,,,,,,,,,,MHi_41888_17_416,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,36,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/3/1804,3,,5810_weather_007,,28,,,,,,,,,,,MHi_41888_17_418,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,28,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/4/1804,4,,5810_weather_007,,34,,,,,,,,,,,MHi_41888_17_420,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,34,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/5/1804,5,,5810_weather_007,,37,,,,,,,,,,,MHi_41888_17_422,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,37,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/6/1804,6,,5810_weather_007,,34,,,,,,,,,,,MHi_41888_17_424,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,34,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/9/1804,9,,5810_weather_007,,21 1/2,,,,,,,,,,,MHi_41888_17_430,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,21.5,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/10/1804,10,,5810_weather_007,,20,,,,,,,,,,,MHi_41888_17_432,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,20,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/11/1804,11,,5810_weather_007,,28,,,,,,,,,,,MHi_41888_17_434,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,28,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/16/1804,16,,5810_weather_007,,35,,,,,,,,,,,MHi_41888_17_447,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,35,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/17/1804,17,,5810_weather_007,,21,,,,,,,,,,,MHi_41888_17_449,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,21,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/18/1804,18,,5810_weather_007,,19,,,,,,,,,,,MHi_41888_17_451,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,19,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/20/1804,20,,5810_weather_007,,14,,,,,,,,,,,MHi_41888_17_455,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,14,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/22/1804,22,,5810_weather_007,,21,,,,,,,,,,,MHi_41888_17_459,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,21,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/28/1804,28,,5810_weather_007,,30,,,,,,,,,,,MHi_41888_17_471,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,30,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/30/1804,30,,5810_weather_007,,32,,,,,,,,,,,MHi_41888_17_475,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,32,,,41888.17,,,,,,,,,,
1804,December,,,,,,,,fair,f,12/31/1804,31,,5810_weather_007,,31,,,,,,,,,,,MHi_41888_17_477,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,31,,,41888.17,,,,,,,,,,
1805,January,,,,,,,,fair,f,1/3/1805,3,,5810_weather_009,,18,,,,,,,,,,,MHi_41888_20_05,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,18,,,41888.2,,,,,,,,,,
1805,January,,,,,,,,fair,f,1/11/1805,11,,5810_weather_009,,17,,,,,,,,,,,MHi_41888_20_26,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,17,,,41888.2,,,,,,,,,,
1805,January,,,,,,,,fair,f,1/12/1805,12,,5810_weather_009,,7,,,,,,,,,,,MHi_41888_20_28,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,7,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,fair,f,2/10/1805,10,,5810_weather_009,,26,,,,,,,,,,,MHi_41888_20_94,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,26,,,41888.2,,,,,,,,,,
1805,January,4 and 5 January connected by a brace with notation about temperature readings in N.Y. and Boston.,,,,,,,cloudy,c,1/5/1805,5,,5810_weather_009,,9,,,,,,,,,,,MHi_41888_20_12,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,9,,,41888.2,,,,,,,,,,
1805,January,4 and 5 January connected by a brace with notation about temperature readings in N.Y. and Boston.,,,,,,,fair,f,1/4/1805,4,,5810_weather_009,,12,,,,,,,,,,,MHi_41888_20_07,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,12,,,41888.2,,,,,,,,,,
1805,January,6 and 7 January connected by a brace with 10 P.M. temperature reading.,,,,,,,fair,f,1/6/1805,6,,5810_weather_009,,14,,,,,,,,,,,MHi_41888_20_14,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,14,,,41888.2,,,,,,,,,,
1805,January,6 and 7 January connected by a brace with 10 P.M. temperature reading.,,,,,,,fair,f,1/7/1805,7,,5810_weather_009,,12,,,,,,,,,,,MHi_41888_20_17,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,,,1,12,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,cloudy,c,2/21/1805,21,,5810_weather_009,,36,,,,,,,,,,,MHi_41888_20_116,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,*,,1,36,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,cloudy,c,2/24/1805,24,,5810_weather_009,,37,,,,,,,,,,,MHi_41888_20_122,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,*,,1,37,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,fair,f,2/13/1805,13,,5810_weather_009,,29,,,,,,,,,,,MHi_41888_20_100,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,*,,1,29,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,fair,f,2/15/1805,15,,5810_weather_009,,32 1/2,,,,,,,,,,,MHi_41888_20_104,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,*,,1,32.5,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,fair,f,2/22/1805,22,,5810_weather_009,,30,,,,,,,,,,,MHi_41888_20_118,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,,*,,1,30,,,41888.2,,,,,,,,,,
1805,January,,,,,,,,cloudy,c,1/29/1805,29,,5810_weather_009,,27,,,,,,,,,,,MHi_41888_20_70,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,27,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,cloudy,c,2/2/1805,2,,5810_weather_009,,26,,,,,,,,,,,MHi_41888_20_78,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,26,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,cloudy,c,2/4/1805,4,,5810_weather_009,,12,,,,,,,,,,,MHi_41888_20_82,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,12,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,cloudy,c.,2/25/1805,25,,5810_weather_009,,41,,,,,,,,,,,MHi_41888_20_124,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,41,,,41888.2,,,,,,,,,,
1805,January,,,,,,,,fair,f,1/30/1805,30,,5810_weather_009,,28,,,,,,,,,,,MHi_41888_20_72,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,28,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,fair,f,2/3/1805,3,,5810_weather_009,,22,,,,,,,,,,,MHi_41888_20_80,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,22,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,fair,f,2/5/1805,5,,5810_weather_009,,16,,,,,,,,,,,MHi_41888_20_84,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,16,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,fair,f,2/6/1805,6,,5810_weather_009,,20,,,,,,,,,,,MHi_41888_20_86,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,20,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,fair,f,2/8/1805,8,,5810_weather_009,,32,,,,,,,,,,,MHi_41888_20_90,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,32,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,fair,f,2/9/1805,9,,5810_weather_009,,29,,,,,,,,,,,MHi_41888_20_92,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,29,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,fair,f,2/11/1805,11,,5810_weather_009,,36,,,,,,,,,,,MHi_41888_20_96,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,36,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,fair,f.,2/26/1805,26,,5810_weather_009,,37,,,,,,,,,,,MHi_41888_20_126,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,37,,,41888.2,,,,,,,,,,
1805,January,19 and 20 January connected by a brace with notation about  9 P.M. reading.,,,,,,,fair,f,1/19/1805,,,5810_weather_009,,14,,,,,,,,,,,MHi_41888_20_45,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,14,,,41888.2,,,,,,,,,,
1805,January,22 and 23 January connected by a brace with notation about 9 P.M. reading.,,,,,,,fair,f,1/22/1805,22,,5810_weather_009,,7,,,,,,,,,,,MHi_41888_20_54,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,7,,,41888.2,,,,,,,,,,
1805,January,22 and 23 January connected by a brace with notation about 9 P.M. reading.,,,,,,,fair,f,1/23/1805,23,,5810_weather_009,,11,,,,,,,,,,,MHi_41888_20_57,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N,,1,11,,,41888.2,,,,,,,,,,
1805,February,,,,,,,,cloudy,c.,2/27/1805,27,,5810_weather_009,,34,,,,,,,,,,,MHi_41888_20_128,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N.,,1,34,,,41888.2,,,,,,,,,,
1805,January,14 and 15 January connected by a brace with notation about 10 P.M. temperature and snow fall.,,,,,,,cloudy,c,1/14/1805,14,,5810_weather_009,,19,,,,,,,,,,,MHi_41888_20_34,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,Winter 1804_05,N,N.,,1,19,,,41888.2,,,,,,,,,,
